id,createdAt,text,source,latitude,longitude,userId,name,party,0
5.93E+17,Mon Apr 27 06:07:10 PDT 2015,Can we stop calling Rand Paul a libertarian? At this point he's just a Republican who likes marijuana.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35.129938,-106.515665,1894460682,rand paul,republican,-1
5.93E+17,Mon Apr 27 06:09:01 PDT 2015,Why Are Two Wealthy Gay Men Hosting a Benefit for Ted Cruz? Israel. http://t.co/od9QWuQXYH,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.763686,-73.963867,105707426,ted cruz,republican,-1
5.93E+17,Mon Apr 27 06:15:44 PDT 2015,@Poltergeist and the main character is played by Hillary Clinton,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.423456,-95.616421,187891982,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 06:16:43 PDT 2015,Bobby Jindal just splintered the GOP: The unholy alliance between Fox News and the 1 percent can no longer stand http://t.co/nw0QDZVnKj,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35.882122,-78.313948,148720003,bobby jindal,republican,-1
5.93E+17,Mon Apr 27 06:18:25 PDT 2015,"Actually saw someone with a ""Ted Cruz-16"" shirt in the hallway. My suicide note is in my left front pocket.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",29.939883,-95.718913,1651735400,ted cruz,republican,-1
5.93E+17,Mon Apr 27 06:22:39 PDT 2015,Ted Cruz's only purpose is to scare Republicans in to voting for another Bush.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.835366,-73.948206,2406651129,ted cruz,republican,-1
5.93E+17,Mon Apr 27 06:23:10 PDT 2015,@kyleraccio Reisner's reasons are laughable. Ted Cruz is one of the first to announce his candidacy. He's all over the news.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.743867,-79.488565,39311062,ted cruz,republican,-1
5.93E+17,Mon Apr 27 06:27:40 PDT 2015,Marco Rubio kinda sounds like an expensive designer or an investment firm or a froyo store or a Harry Potter spell,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34.046072,-84.185133,15357492,marco rubio,republican,-1
5.93E+17,Mon Apr 27 06:30:11 PDT 2015,"Ted Cruz thinks liberals want ""mandatory gay marriage""? Is that projection from a closet fascist or just wish fulfillment?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35.130798,-106.570223,1894460682,ted cruz,republican,0
5.93E+17,Mon Apr 27 06:31:49 PDT 2015,when you find out that Ru Paul and Rand Paul are not the same person - 😗,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40.728258,-74.000015,36707686,rand paul,republican,-1
5.93E+17,Mon Apr 27 06:40:20 PDT 2015,Senor Ted Cruz is a fuckin joke. I'm still waiting to see his birth certificate. #DTOM #Freedom #Liberty #NotSocialControl #LiveHowYouWant,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41.256131,-95.951438,29359649,ted cruz,republican,-1
5.93E+17,Mon Apr 27 06:48:32 PDT 2015,I've only got one class today which gives me plenty of time to follow my dream and start a Rand Paul themed religious cult.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",29.754183,-95.366128,16116149,rand paul,republican,1
5.93E+17,Mon Apr 27 06:51:04 PDT 2015,Hillary Clinton wrote an op-ed citing the ideas of five Iowans. All five were hand-picked to attend campaign events. http://t.co/VayEICnd1c,"<a href=""http://pbump.net"" rel=""nofollow"">pbump.net</a>",40.798598,-73.971836,950531,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 06:51:06 PDT 2015,Hillary Clinton wrote an op-ed citing the ideas of five Iowans. All five were hand-picked to attend campaign events. http://t.co/huIbRHm5BM,"<a href=""http://pbump.net"" rel=""nofollow"">pbump.net</a>",40.798598,-73.971836,18013192,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 06:52:16 PDT 2015,@LukeCooley doesn't like that I support Rand Paul. Well my apologies for not supporting The woman who ruined Bill Clintons marriage.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",38.42355,-82.430985,350974468,rand paul,republican,-1
5.93E+17,Mon Apr 27 06:57:30 PDT 2015,Hillary Clinton's op-ed mentions 5 everyday Iowans. All five were hand-picked to attend her events. http://t.co/hEkC7Q1eM0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.059687,-77.122673,14412533,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 07:09:33 PDT 2015,Carly Fiorina certainly meets all requirements for GOP Pres candidate.  She is an asshole https://t.co/d3pPjZbwUS,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",38.833218,-77.384082,772198368,carly fiorina,republican,-1
5.93E+17,Mon Apr 27 07:14:20 PDT 2015,@JSavoly @SabrinaSiddiqui    Rand Paul IS a Testy!,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40.600839,-73.994698,889782756,rand paul,republican,-1
5.93E+17,Mon Apr 27 07:15:05 PDT 2015,"@CNNPolitics @cnnbrk ""Ted Cruz is a Christian? Nope he's a vagina (((probe))) maestro.... Cross UR legs ladies!!!'","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.355617,-110.973731,2905507134,ted cruz,republican,-1
5.93E+17,Mon Apr 27 07:21:57 PDT 2015,Congestion on the Swickley bridge this morning. Is Chris Christie in town?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.536809,-80.184405,49507583,chris christie,republican,0
5.93E+17,Mon Apr 27 07:28:10 PDT 2015,dreamt that I was debating that hillary clinton is a fake feminist and how she only loves rich republicans to this redhead who stole my bf,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28.514773,-81.471065,214713324,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 07:30:37 PDT 2015,the weird part is I don't even have an opinion on Hillary Clinton but obv I won the debate,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28.514871,-81.470891,214713324,hillary clinton,democrat,1
5.93E+17,Mon Apr 27 07:37:40 PDT 2015,@GovMikeHuckabee says it's the economy and national security and a few other things! Mike Huckabee For President 2016 http://t.co/0QrQ20umYs,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",35.356236,-88.641555,36119377,mike huckabee,republican,-1
5.93E+17,Mon Apr 27 07:42:05 PDT 2015,“@JoeMyGod: ICYMI: Manhattan Hotelier Ian Reisner Apologies For Meeting With Ted Cruz So i guess that brunch with Huckabee is dead now?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27.747123,-82.737636,2329149427,ted cruz,republican,-1
5.93E+17,Mon Apr 27 07:48:33 PDT 2015,If Jeb Bush was elected (which cmon he won't be) he would be the third member of his immediate family to be POTUS,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.694533,-73.489094,271981588,jeb bush,republican,-1
5.93E+17,Mon Apr 27 07:53:59 PDT 2015,@FossilHistory I think Ted Cruz is having a party.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.482704,-71.15087,194713944,ted cruz,republican,-1
5.93E+17,Mon Apr 27 07:54:17 PDT 2015,Big fan of Gov. Rick Snyder. #SnyderforSnyder https://t.co/YwVYBX4XQf,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38.979111,-76.49266,3121463891,rick snyder,republican,0
5.93E+17,Mon Apr 27 08:00:12 PDT 2015,So apparently #IanReisner did in fact know who Sen. Ted Cruz is. 😒 https://t.co/BJUiVDsfnP,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.743903,-79.488548,39311062,ted cruz,republican,-1
5.93E+17,Mon Apr 27 08:01:49 PDT 2015,Hillary Clinton- aka #ShadyLady,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",31.482408,-83.529868,550542284,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 08:05:01 PDT 2015,This was Bobby Jindal's master plan in eliminating the public education system all along,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.207877,-92.021986,49080419,bobby jindal,republican,-1
5.93E+17,Mon Apr 27 08:14:12 PDT 2015,Seems for some tolerance is a one-way street! >> Owners of Gay Hotel Face Boycott After Meeting With Ted Cruz http://t.co/jdrBMGqbjG #fb,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.789299,-73.977976,17218135,ted cruz,republican,-1
5.93E+17,Mon Apr 27 08:15:09 PDT 2015,Orr leaving role as aide to Atlantic City emergency manager: One of the men appointed by Gov. Chris Christie to try… http://t.co/fL6lwZ22tA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",40.716698,-74.000016,53932318,chris christie,republican,-1
5.93E+17,Mon Apr 27 08:26:51 PDT 2015,“I am shaken to my bones�?: Gay NYC real-estate baron apologizes for hosting Ted Cruz event http://t.co/OQqnIvfjlw via @Salon,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.807545,-116.54636,45627569,ted cruz,republican,-1
5.93E+17,Mon Apr 27 08:33:54 PDT 2015,@moonpolysoft dildos. the reveal: ted cruz is in the gorilla suit.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37.78734,-122.446896,190633664,ted cruz,republican,0
5.93E+17,Mon Apr 27 08:39:12 PDT 2015,How many more scandals can Hillary Clinton get herself in? Bish more dramatic than the Kardashians,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.136669,-82.996851,32250816,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 08:39:23 PDT 2015,@Newsmax_Media   Jeb bush should be leading our country to liberty and freedom and order for all,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.780751,-118.167793,125754763,jeb bush,republican,-1
5.93E+17,Mon Apr 27 08:40:00 PDT 2015,Jeb Bush Luis Gutierrez to Keynote Pro-Amnesty Hispanic Group's Convention - Breitbart http://t.co/gkTroSbmOC  #RedNationRising #TCOT,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.687168,-105.109312,2974060396,jeb bush,republican,-1
5.93E+17,Mon Apr 27 08:40:36 PDT 2015,Christie appearing on 'Ask the Governor' radio show Monday: Gov. Chris Christie is getting ready to appear on his… http://t.co/YMlCKchCve,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",39.939978,-75.166455,57976284,chris christie,republican,-1
5.93E+17,Mon Apr 27 08:41:47 PDT 2015,Solitaire Lindsey Graham. https://t.co/c9aLRRH2AY,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.339918,-79.874965,979779408,lindsey graham,republican,0
5.93E+17,Mon Apr 27 08:42:54 PDT 2015,"You guessed it: gay businessmen who hosted Ted Cruz apologize for ""poor judgement"" http://t.co/AmFttZjcXk  #RedNationRising","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.687224,-105.10958,2974060396,ted cruz,republican,-1
5.93E+17,Mon Apr 27 08:44:41 PDT 2015,Gay Businessman Who Hosted Ted Cruz Event Apologizes http://t.co/8a9G0fY4tq via @NYTPolitics morality 1st. Above cheap pro Israel politics,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",44.126031,-70.223706,2354297954,ted cruz,republican,-1
5.93E+17,Mon Apr 27 08:49:14 PDT 2015,@HuffingtonPost Morning Joe is a right-wing yahoo who won't ever cover Scott Walker's criminal past. Like Joe cares about blacks & justice!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",43.281177,-87.977794,218854445,scott walker,republican,-1
5.93E+17,Mon Apr 27 09:05:40 PDT 2015,"@pcgamer I can deal with Climate change  CU Ted Cruz lying Boehner..Koch Bros. PLEASE DON'T CANCELL ""Silent Hills!.""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.749978,-86.142297,2815413319,ted cruz,republican,-1
5.93E+17,Mon Apr 27 09:06:57 PDT 2015,Mike Huckabee's Large Sons prepare for their father's presidential announcement by constructing a stage and podium out of chicken bones.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.1446,-84.523189,21970248,mike huckabee,republican,-1
5.93E+17,Mon Apr 27 09:09:59 PDT 2015,Republicans painting Hillary Clinton as a tool of the superrich forget one little thing http://t.co/lRZfPEebUj via @motherjones,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",41.737392,-87.576821,593894743,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 09:10:03 PDT 2015,Well at least this weather did Bobby Jindal's work for him.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30.337205,-91.122416,15395477,bobby jindal,republican,-1
5.93E+17,Mon Apr 27 09:10:12 PDT 2015,"@lolalolita0 @seedywumps  @rinkydnk2  I just had an employee ""mistakenly"" cost me..$2000.00 Do I take the Ted Cruz route and fire him?","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.749962,-86.142312,2815413319,ted cruz,republican,-1
5.93E+17,Mon Apr 27 09:12:21 PDT 2015,"Cavron Ted Cruz offers homophobic tirade calls marriage equality advocates ""liberal fascists"" http://t.co/6DHuIFex5V http://t.co/P9pQ38TUBU""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.749959,-86.142309,2815413319,ted cruz,republican,-1
5.93E+17,Mon Apr 27 09:18:20 PDT 2015,"@seedywumps @lolalolita0 @rinkydnk2 I will pull a ""Chris Christie"" and take it out of his 401K...","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.749948,-86.142307,2815413319,chris christie,republican,1
5.93E+17,Mon Apr 27 09:18:48 PDT 2015,Yeah if Hillary Clinton becomes President somehow I'm moving.....Continents,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.883099,-97.256949,596230632,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 09:20:36 PDT 2015,@kwrcrow @IngrahamAngle @glennbeck : World war 3 = Bring Jeb Bush. Bush Sr. = Desert Storm  Bush jr. mess in the MEast. Bushx3 = disaster,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",42.005046,-88.082475,1213050763,jeb bush,republican,-1
5.93E+17,Mon Apr 27 09:29:37 PDT 2015,The blue lines represent the twin towers and the red arrow is the plane. Shame on you Hillary Clinton http://t.co/pWWoZnrrAa,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.146574,-84.649499,2831990664,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 09:30:54 PDT 2015,@lolalolita0 Chris Christie is a douschebag..He needs to make peace with his god cause he is one Fettuccine Alfredo away from pearly gates.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.74996,-86.142318,2815413319,chris christie,republican,-1
5.93E+17,Mon Apr 27 09:40:32 PDT 2015,Hurricane Bobby Jindal about to wipe LSU off the map.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32.526243,-92.649164,403143764,bobby jindal,republican,-1
5.93E+17,Mon Apr 27 09:43:27 PDT 2015,Only feminist want Hillary Clinton to win president..... A woman president will not stop yall from getting raped.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25.572383,-80.345966,470666618,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 09:44:27 PDT 2015,@kennytorrella @HillaryClinton Hilary Clinton is the next President of the United States who can stand up against Koch brothers & GOP GREED,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",39.924835,-85.338747,2712295129,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 09:45:22 PDT 2015,Another Hillary Clinton controversy everyone act surprised.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.196626,-87.553904,58814916,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 09:45:55 PDT 2015,Rand Paul can eat a dick.  If he thinks that the Republican base voter is dovish he is a fool.  Which he is.  A fool.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.752123,-117.807907,735843648,rand paul,republican,-1
5.93E+17,Mon Apr 27 09:54:43 PDT 2015,Yes Rand Paul is right. There is a portion of the Republican Party that wants war always and all the time. That's true of Democrats too.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",42.879211,-71.5036,238380172,rand paul,republican,-1
5.93E+17,Mon Apr 27 09:55:56 PDT 2015,First Draft: Gay Businessman Who Hosted Ted Cruz Event Apol... http://t.co/uZmf7AV1kY #IanReisner #Facebook http://t.co/0Zm5aGblq5,"<a href=""http://placeholder-url-temporary-navize.com"" rel=""nofollow"">NavizeDev</a>",40.665377,-73.068167,2957633390,ted cruz,republican,-1
5.93E+17,Mon Apr 27 10:02:13 PDT 2015,Tone Deaf: Hillary Clinton Vows To Get ‘Unaccountable Money’ Out Of Politics - Breitbart http://t.co/4GZzoEgTyU #RedNationRising,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",39.687123,-105.109299,2974060396,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 10:05:30 PDT 2015,Hillary Clinton makes me not want a female in the office,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33.211647,-96.665412,2422724785,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 10:09:44 PDT 2015,JESUS RT @H8UHOES: Only feminist want Hillary Clinton to win president..... A woman president will not stop yall from getting raped.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",35.221667,-89.896793,160667444,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 10:10:51 PDT 2015,Jeb Bush Adviser Says Governor Backs Defunding Planned Parenthood http://t.co/JtQU4SnnoT via @HuffPostPol Good to know.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.807537,-116.546202,45627569,jeb bush,republican,-1
5.93E+17,Mon Apr 27 10:30:54 PDT 2015,My favorite thing to do when I'm bored is read the comments on news articles about Hillary Clinton on CNN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42.028215,-93.648297,824081622,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 10:35:20 PDT 2015,I like Marco Rubio,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",34.033731,-118.390175,270730009,marco rubio,republican,0
5.93E+17,Mon Apr 27 10:35:37 PDT 2015,The Chris Christie Story That New Hampshire Voters Fall For: http://t.co/UjIQMvjtap,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.807452,-116.546259,45627569,chris christie,republican,0
5.93E+17,Mon Apr 27 10:49:06 PDT 2015,In Milwaukee NYC Mayor DeBlasio blasts Scott Walker: In Milwaukee this weekend New York City Mayor Bill de Blasio… http://t.co/Gh5NtgOJpO,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",43.041371,-87.90968,70949821,scott walker,republican,-1
5.93E+17,Mon Apr 27 10:51:09 PDT 2015,@oreillyfactor   Boo to Marco Rubio and his love for amnesty!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.363617,-98.107845,3030413492,marco rubio,republican,-1
5.93E+17,Mon Apr 27 11:00:27 PDT 2015,Rand Paul Defends Obama's Drone Mistake http://t.co/IRURtNiMjF via @NBCNews innocent people always die in war,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32.446678,-99.738685,2436402186,rand paul,republican,-1
5.93E+17,Mon Apr 27 11:03:36 PDT 2015,Hillary Clinton Cecily Strong and a growing cultural awareness #CecilyStrong #WhiteHouse... http://t.co/tLivsbG1wv,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",40.679597,-74.005966,2864110470,hillary clinton,democrat,1
5.93E+17,Mon Apr 27 11:08:13 PDT 2015,Rand Paul Defends Obama's Drone Mistake - http://t.co/5z4jNjktOA http://t.co/C2wF3V30SS http://t.co/YaHuPo3UCE,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",38.90723,-77.036596,28918980,rand paul,republican,-1
5.93E+17,Mon Apr 27 11:11:18 PDT 2015,If you think Hilary Clinton is getting elected you are sadly mistaken,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36.077552,-79.77296,157084155,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 11:17:55 PDT 2015,Hillary Clinton wants marijuana to completely be illegal if in office  you lost my vote. Not that you had it to begin w/ lmao she's a joke,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",29.530264,-98.45184,1542131041,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 11:20:48 PDT 2015,@WakaFlockabsm gonna kill em in those debates with those mad freestyle skills he's got Hilary Clinton would choke like B Rabbit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37.014684,-121.572587,2819288490,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 11:24:32 PDT 2015,just had to call the bank and cancel my $35 donation to the Hilary Clinton campaign,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",43.21022,-77.95008,1626391214,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 11:25:22 PDT 2015,"Sorry Jeb. You can thx your dad & bro for the clowns on the court. “@nytpolitics: Jeb Bush says spending $1B on a campaign is unnecessary.""","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",40.792183,-73.966435,1031353758,jeb bush,republican,-1
5.93E+17,Mon Apr 27 11:37:13 PDT 2015,Gay Businessman Apologizes For Hosting Ted Cruz Event. An afterthought apology is NO APOLOGY in my opinion.  http://t.co/ssrztw3vfU,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",29.468136,-98.530996,396461506,ted cruz,republican,-1
5.93E+17,Mon Apr 27 11:37:38 PDT 2015,@freedomfrank @jjauthor Hilary Clinton is the biggest fraud and corrupt person Americans have seen in a very long time! She should be jailed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",42.76464,-71.170792,2271337643,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 11:45:49 PDT 2015,#TheBestCureForBoredomIs reply negatively to every Sarah Pailn and Ted Cruz post. Tons of great feedback,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",28.42671,-80.712825,17786536,ted cruz,republican,-1
5.93E+17,Mon Apr 27 11:48:19 PDT 2015,"@steve0423 @Sarah Palin BHO's ""jokes"" lack any graciousness. Bitter attempts to deflect criticism by ridiculing those who r valid critics.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",19.558472,-155.964949,452047490,sarah palin,republican,0
5.93E+17,Mon Apr 27 11:53:05 PDT 2015,@bolin_randy @texasollie @HillaryClinton no actually the laughing is being done at the GOP.  Ted Cruz omg lol,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",40.685657,-80.237587,135382050,ted cruz,republican,-1
5.93E+17,Mon Apr 27 11:53:26 PDT 2015,Women please don't vote for Hillary Clinton based on gender. Please vote for the best candidate.,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",32.526737,-92.64514,403143764,hillary clinton,democrat,0
5.93E+17,Mon Apr 27 11:56:03 PDT 2015,@darkenyght1701 @GottaLaff Ted Cruz said he wished they would just hide and be quite well they use to beuntil the GOP came after them!!!!!,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",33.388227,-117.175366,2951344404,ted cruz,republican,-1
5.93E+17,Mon Apr 27 12:03:34 PDT 2015,Gay Real Estate Moguls Apologize For Hosting Ted Cruz http://t.co/HhzYnWXbdc,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",34.286655,-118.458997,342886089,ted cruz,republican,-1
5.93E+17,Mon Apr 27 12:03:36 PDT 2015,Gay Real Estate Moguls Apologize For Hosting Ted Cruz http://t.co/e1641dAQwS #Granada Hills,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",34.286655,-118.458997,342930174,ted cruz,republican,-1
5.93E+17,Mon Apr 27 12:12:34 PDT 2015,La hache muda de Hillary Clinton: género y política en la batalla presidencial demócrata http://t.co/TGTS80fDgK vía @eldiarioes,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",38.897491,-77.043438,195326874,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 12:15:59 PDT 2015,Hillary Clinton will maintain more information on that benghazi attack......,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",42.277986,-85.623659,3170763744,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 12:23:07 PDT 2015,Herhold: Testing Hillary Clinton's Teflon: Peter Schweizer a mild-looking 50-year-old with a knack for seeing… http://t.co/pIDH3JUsHl,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",37.332484,-121.891766,60208857,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 12:33:39 PDT 2015,Hillary Clinton's Twitter makes me nauseous,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",40.153213,-75.691011,1214749045,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 12:43:00 PDT 2015,Scott Walker challenges Obama: 'I wouldn't mind playing poker with this guy' http://t.co/z1FeQtMASX,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",38.942232,-85.204166,22173790,scott walker,republican,-1
5.93E+17,Mon Apr 27 12:49:01 PDT 2015,Hillary Clinton frowned on racy ads and video games http://t.co/PJdIIb6CQA via @politico,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",34.850069,-82.231734,19454145,hillary clinton,democrat,-1
5.93E+17,Mon Apr 27 12:55:16 PDT 2015,@RepJuanVargas -send us anyone but Jeb Bush....@sdchamber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.700429,-117.171866,447723471,jeb bush,republican,0
5.93E+17,Mon Apr 27 12:55:50 PDT 2015,".@RepJuanVargas: ""Send us anyone but Jeb Bush. Because I think Jeb Bush can win."" #DCinSD","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32.707797,-117.164792,356621371,jeb bush,republican,1
5.93E+17,Mon Apr 27 12:55:55 PDT 2015,First Draft: Gay Businessman Who Hosted Ted Cruz Event Apol... http://t.co/RJDowIiPxV #gaymarriage http://t.co/3ZgEmIpVev,"<a href=""http://placeholder-url-temporary-navize.com"" rel=""nofollow"">NavizeDev</a>",40.665377,-73.068167,2957633390,ted cruz,republican,-1
